date,tournament,tournament_url,position,player,deck,decklist_url
2025-09-21,Legacy Challenge 32 2025-09-21,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-21,6th,oOMegaGenesis,Painter,https://www.mtggoldfish.com/deck/7354189
2025-09-21,Legacy Challenge 32 2025-09-21 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-21-1,7th,Shino23,Nadu Midrange Combo,https://www.mtggoldfish.com/deck/7355202
2025-09-21,Legacy Challenge 32 2025-09-21,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-21,7th,uburdub,Painter,https://www.mtggoldfish.com/deck/7354202
2025-09-21,Legacy Challenge 32 2025-09-21 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-21-1,8th,Oderus+Urungus,Red Stompy,https://www.mtggoldfish.com/deck/7355194
2025-09-21,Legacy Challenge 32 2025-09-21,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-21,8th,jibeta,WUR,https://www.mtggoldfish.com/deck/7354185
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,1st,Oceansoul92,Izzet Delver,https://www.mtggoldfish.com/deck/7353236
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,1st,LucasG1ggs,Eldrazi,https://www.mtggoldfish.com/deck/7352454
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,2nd,kou1219,Nadu Cradle Combo,https://www.mtggoldfish.com/deck/7353257
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,2nd,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7352473
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,3rd,CrusherBotBG,Mono-White Hammer Time,https://www.mtggoldfish.com/deck/7353249
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,3rd,squishman4,Nadu Cradle Combo,https://www.mtggoldfish.com/deck/7352453
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,4th,ale_ax95,Boros Initiative,https://www.mtggoldfish.com/deck/7353241
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,4th,olbeda,Death and Taxes (Yorion) - Orzhov,https://www.mtggoldfish.com/deck/7352468
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,5th,lxclxc,Dimir Reanimator,https://www.mtggoldfish.com/deck/7353246
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,5th,choutin,Red Stompy,https://www.mtggoldfish.com/deck/7352475
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,6th,ryugha,Oops! All Spells,https://www.mtggoldfish.com/deck/7353259
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,6th,OBaranov,Lands,https://www.mtggoldfish.com/deck/7352480
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,7th,Tko,Omni-Tell,https://www.mtggoldfish.com/deck/7353233
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,7th,TeaW1thRum,Painter,https://www.mtggoldfish.com/deck/7352478
2025-09-20,Legacy Challenge 32 2025-09-20 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20-1,8th,sabebe,Oops! All Spells,https://www.mtggoldfish.com/deck/7353245
2025-09-20,Legacy Challenge 32 2025-09-20,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-20,8th,snoopy-magic,Sneak and Show,https://www.mtggoldfish.com/deck/7352466
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,1st,luvadepedreiro,Dimir Tempo,https://www.mtggoldfish.com/deck/7349291
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,2nd,parkss,Dimir Tempo,https://www.mtggoldfish.com/deck/7349267
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,3rd,DominiqueTutor,W,https://www.mtggoldfish.com/deck/7349275
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,4th,i_b_TRUE,Izzet Delver,https://www.mtggoldfish.com/deck/7349270
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,5th,jankyb,Jeskai Control,https://www.mtggoldfish.com/deck/7349272
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,6th,Redhotphil87,Omni-Tell,https://www.mtggoldfish.com/deck/7349277
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,7th,stephanmons,Mono Golgari Reanimator,https://www.mtggoldfish.com/deck/7349276
2025-09-17,Legacy Challenge 32 2025-09-17,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-17,8th,Will_Split,Red Stompy,https://www.mtggoldfish.com/deck/7349295
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,1st,jankyb,Jeskai Control,https://www.mtggoldfish.com/deck/7344889
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,1st,Roodslay,Reanimator,https://www.mtggoldfish.com/deck/7343368
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,2nd,i_b_TRUE,Izzet Delver,https://www.mtggoldfish.com/deck/7344886
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,2nd,Magic_Dads71522,Reanimator,https://www.mtggoldfish.com/deck/7343377
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,3rd,ferrarix,Eldrazi,https://www.mtggoldfish.com/deck/7344894
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,3rd,Will_Split,Red Stompy,https://www.mtggoldfish.com/deck/7343380
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,4th,Oderus+Urungus,Red Stompy,https://www.mtggoldfish.com/deck/7344882
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,4th,triplesleeved,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7343381
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,5th,lampalot,Eldrazi,https://www.mtggoldfish.com/deck/7344880
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,5th,-Fish,Red Stompy,https://www.mtggoldfish.com/deck/7343360
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,6th,duckduckmongoose,Dimir Reanimator,https://www.mtggoldfish.com/deck/7344900
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,6th,Maxtortion,Dimir Reanimator,https://www.mtggoldfish.com/deck/7343358
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,7th,LucasG1ggs,Eldrazi,https://www.mtggoldfish.com/deck/7344887
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,7th,musasabi,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7343353
2025-09-14,Legacy Challenge 32 2025-09-14 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14-1,8th,Erik157751,Dimir Reanimator,https://www.mtggoldfish.com/deck/7344897
2025-09-14,Legacy Challenge 32 2025-09-14,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-14,8th,kanican,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7343356
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,1st,grindstone-cowboy,Cephalid Breakfast,https://www.mtggoldfish.com/deck/7342530
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,1st,Bawer,Eldrazi,https://www.mtggoldfish.com/deck/7341643
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,2nd,Sol-e22558,Selesnya Depths,https://www.mtggoldfish.com/deck/7342522
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,2nd,habsburger,Temur Delver,https://www.mtggoldfish.com/deck/7341620
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,3rd,Ark4n,UBR,https://www.mtggoldfish.com/deck/7342511
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,3rd,GzusReturned,Red Stompy,https://www.mtggoldfish.com/deck/7341640
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,4th,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7342531
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,4th,TheGrimLavamancer,Red Stompy,https://www.mtggoldfish.com/deck/7341635
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,5th,Bezerra_da_Silva,Dimir Tempo,https://www.mtggoldfish.com/deck/7342533
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,5th,_Shatun_,Dimir Tempo,https://www.mtggoldfish.com/deck/7341619
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,6th,FrankHolmquist,Lands,https://www.mtggoldfish.com/deck/7342524
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,6th,ryugha,Oops! All Spells,https://www.mtggoldfish.com/deck/7341639
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,7th,Oceansoul92,Izzet Delver,https://www.mtggoldfish.com/deck/7342514
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,7th,otakkun,Dimir Reanimator,https://www.mtggoldfish.com/deck/7341627
2025-09-13,Legacy Challenge 32 2025-09-13 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13-1,8th,ItsSwiftyTime,8-Cast,https://www.mtggoldfish.com/deck/7342529
2025-09-13,Legacy Challenge 32 2025-09-13,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-13,8th,igknighted08,Dimir Tempo,https://www.mtggoldfish.com/deck/7341634
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,1st,jankyb,Jeskai Control,https://www.mtggoldfish.com/deck/7337744
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,2nd,SuperCow12653,Death and Taxes (Yorion) - Orzhov,https://www.mtggoldfish.com/deck/7337752
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,3rd,jade-venus,Red Stompy,https://www.mtggoldfish.com/deck/7337768
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,4th,Hououin_Kyouma,Dimir Reanimator,https://www.mtggoldfish.com/deck/7337750
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,5th,luvadepedreiro,Dimir Tempo,https://www.mtggoldfish.com/deck/7337764
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,6th,TheGenz,Izzet Delver,https://www.mtggoldfish.com/deck/7337758
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,7th,cicciogire,Dimir Reanimator,https://www.mtggoldfish.com/deck/7337748
2025-09-10,Legacy Challenge 32 2025-09-10,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-10,8th,TheWitchKling,Red Stompy,https://www.mtggoldfish.com/deck/7337763
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,1st,SPyromancer,Jeskai Control,https://www.mtggoldfish.com/deck/7332869
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,1st,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7331802
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,2nd,silviawataru,Izzet Delver,https://www.mtggoldfish.com/deck/7332843
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,2nd,wcl,Red Stompy,https://www.mtggoldfish.com/deck/7331807
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,3rd,B-Carp,Cephalid Breakfast,https://www.mtggoldfish.com/deck/7332854
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,3rd,thatguy_champ,Nadu Cradle Combo,https://www.mtggoldfish.com/deck/7331801
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,4th,enlightenedmuppet,Nadu Midrange Combo,https://www.mtggoldfish.com/deck/7332862
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,4th,_INF_,Dimir Tempo,https://www.mtggoldfish.com/deck/7331793
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,5th,MdvWin,Eldrazi,https://www.mtggoldfish.com/deck/7332860
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,5th,Trohck,Lands,https://www.mtggoldfish.com/deck/7331780
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,6th,grymn,Golgari,https://www.mtggoldfish.com/deck/7332855
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,6th,Koala40,Azorius Control,https://www.mtggoldfish.com/deck/7331788
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,7th,Peppe,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7332847
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,7th,clan,Doomsday,https://www.mtggoldfish.com/deck/7331795
2025-09-07,Legacy Challenge 32 2025-09-07 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07-1,8th,harmonywoods,Dimir Tempo,https://www.mtggoldfish.com/deck/7332872
2025-09-07,Legacy Challenge 32 2025-09-07,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-07,8th,fingers1991,Dimir Reanimator,https://www.mtggoldfish.com/deck/7331778
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,1st,Mogged,Red Stompy,https://www.mtggoldfish.com/deck/7331044
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,1st,Ozymandias17,Dimir Reanimator,https://www.mtggoldfish.com/deck/7329892
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,2nd,Thomas_Serra,Eldrazi,https://www.mtggoldfish.com/deck/7331054
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,2nd,monzatubarao,Red Stompy,https://www.mtggoldfish.com/deck/7329914
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,3rd,musasabi,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7331043
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,3rd,pokemoki,Azorius Control,https://www.mtggoldfish.com/deck/7329896
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,4th,RyanWu,Red Stompy,https://www.mtggoldfish.com/deck/7331049
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,4th,TeaW1thRum,Painter,https://www.mtggoldfish.com/deck/7329912
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,5th,habsburger,Temur Delver,https://www.mtggoldfish.com/deck/7331039
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,5th,Harry1232,Cephalid Breakfast,https://www.mtggoldfish.com/deck/7329893
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,6th,choutin,Red Stompy,https://www.mtggoldfish.com/deck/7331063
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,6th,JamesKisau,Grixis Control,https://www.mtggoldfish.com/deck/7329899
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,7th,nekoyama2,Dimir Reanimator,https://www.mtggoldfish.com/deck/7331064
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,7th,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7329906
2025-09-06,Legacy Challenge 32 2025-09-06 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06-1,8th,_INF_,Ninjas,https://www.mtggoldfish.com/deck/7331053
2025-09-06,Legacy Challenge 32 2025-09-06,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-06,8th,kentaro_hokori,Dimir Reanimator,https://www.mtggoldfish.com/deck/7329885
2025-09-03,Legacy Challenge 32 2025-09-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-03,1st,DrPP,Dimir Tempo,https://www.mtggoldfish.com/deck/7326940
2025-09-03,Legacy Challenge 32 2025-09-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-03,2nd,C_S_W____,Dimir Reanimator,https://www.mtggoldfish.com/deck/7326929
2025-09-03,Legacy Challenge 32 2025-09-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-03,3rd,choutin,Red Stompy,https://www.mtggoldfish.com/deck/7326953
2025-09-03,Legacy Challenge 32 2025-09-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-03,4th,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7326952
2025-09-03,Legacy Challenge 32 2025-09-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-03,5th,Sprouts,Lands,https://www.mtggoldfish.com/deck/7326930
2025-09-03,Legacy Challenge 32 2025-09-03,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-09-03,6th,parkss,Dimir Tempo,https://www.mtggoldfish.com/deck/7326927
